"DIRECTORIO";"NRO_ENCUESTA";"SECUENCIA_ENCUESTA";"SECUENCIA_P";"ORDEN";"FEX_C";"DEPMUNI";"CIUDADES28";"CLASE";"P1987";"P1988";"P1988S1";"P1989";"P1990"
501788;235;1;1;1;337.184127544325;"05001";"1";"Cabecera";2;1;3;2;1
501789;235;1;1;1;302.840868117322;"05001";"1";"Cabecera";2;1;3;1;1
501790;235;1;1;1;325.33954403249;"05001";"1";"Cabecera";2;1;3;2;1
501791;235;1;1;1;338.192206872872;"05001";"1";"Cabecera";2;1;3;2;1
501792;235;1;1;1;406.353981925937;"05001";"1";"Cabecera";2;1;3;1;1
501793;235;1;1;1;282.976281611801;"05001";"1";"Cabecera";2;1;3;2;1
501794;235;1;1;1;326.861088597566;"05001";"1";"Cabecera";2;1;3;1;1
501795;235;1;1;1;347.276335642499;"05001";"1";"Cabecera";2;1;3;2;1
501796;235;1;1;1;306.686630289847;"05001";"1";"Cabecera";2;1;3;1;1
501797;235;1;1;1;371.177482370243;"05001";"1";"Cabecera";2;1;3;2;1
501799;235;1;1;1;254.805814526632;"05001";"1";"Cabecera";2;1;3;1;1
501800;235;1;1;1;270.190913822496;"05001";"1";"Cabecera";1;1;3;4;1
501801;235;1;1;1;322.879028041788;"05001";"1";"Cabecera";2;1;3;2;1
501803;235;1;1;1;240.171474419362;"05001";"1";"Cabecera";1;1;3;1;1
501804;235;1;1;1;321.799028248461;"05001";"1";"Cabecera";2;1;3;2;1
501805;235;1;1;1;310.026365201406;"05001";"1";"Cabecera";2;1;3;1;1
501806;235;1;1;1;322.879028041788;"05001";"1";"Cabecera";2;1;3;4;1
501807;235;1;1;1;326.861088597566;"05001";"1";"Cabecera";2;1;3;2;1
501808;235;1;1;1;282.976281611801;"05001";"1";"Cabecera";2;1;3;1;1
501809;235;1;1;1;350.455723155903;"05001";"1";"Cabecera";2;1;3;4;2
501810;235;1;1;1;284.056281405127;"05001";"1";"Cabecera";2;1;3;2;1
501811;235;1;1;1;46.0625073306831;"23001";"1";"Cabecera";1;1;1;1;1
501812;235;1;1;1;43.9995259059486;"23001";"1";"Cabecera";2;1;1;2;1
501813;235;1;1;1;34.4243452423534;"23001";"1";"Cabecera";2;1;1;1;1
501814;235;1;1;1;46.5303857617489;"23001";"1";"Cabecera";1;1;1;1;1
501815;235;1;1;1;34.8962104760428;"23001";"1";"Cabecera";1;1;1;1;1
501816;235;1;1;1;46.0585205280595;"23001";"1";"Cabecera";1;1;1;3;1
501817;235;1;1;1;47.668264733204;"23001";"1";"Cabecera";1;1;1;1;1
501818;235;1;1;1;48.1397028627354;"23001";"1";"Cabecera";1;1;1;1;1
501819;235;1;1;1;42.6683831157775;"23001";"1";"Cabecera";1;1;1;1;1
501820;235;1;1;1;47.1737846827915;"23001";"1";"Cabecera";1;1;1;3;1
501821;235;1;1;1;36.5055275770293;"23001";"1";"Cabecera";1;1;1;1;1
501822;235;1;1;1;92.117895264435;"23001";"1";"Cabecera";1;1;2;1;1
501823;235;1;1;1;69.3979197094062;"23001";"1";"Cabecera";1;1;2;1;1
501824;235;1;1;1;77.7217948397937;"23001";"1";"Cabecera";1;1;2;1;1
501825;235;1;1;1;34.6985327505451;"23001";"1";"Cabecera";1;1;3;1;1
501827;235;1;1;1;72.0229492615497;"23001";"1";"Cabecera";1;1;2;1;1
501828;235;1;1;1;87.9990518118973;"23001";"1";"Cabecera";1;1;2;1;1
501829;235;1;1;1;91.1733105887402;"23001";"1";"Cabecera";2;1;2;1;1
501830;235;1;1;1;73.5324023266496;"23001";"1";"Cabecera";1;1;2;2;1
501831;235;1;1;1;82.5641280943227;"23001";"1";"Cabecera";1;1;2;2;1
501832;235;1;1;1;39.0363874328295;"23001";"1";"Cabecera";1;1;3;1;1
501833;235;1;1;1;74.9508651191935;"23001";"1";"Cabecera";2;1;2;1;1
501836;235;1;1;1;91.1741647970562;"23001";"1";"Cabecera";1;1;2;1;1
501837;235;1;1;1;95.3365294664079;"23001";"1";"Cabecera";1;1;2;1;1
501838;235;1;1;1;46.0671943187283;"23001";"1";"Cabecera";2;1;3;1;1
501839;235;1;1;1;32.6173504158692;"23001";"1";"Cabecera";2;1;3;1;1
501840;235;1;1;1;47.1737846827915;"23001";"1";"Cabecera";1;1;2;1;1
501841;235;1;1;1;47.6769385238728;"23001";"1";"Cabecera";1;1;2;2;1
501842;235;1;1;1;38.0926569654508;"23001";"1";"Cabecera";1;1;2;1;1
501843;235;1;1;1;36.779715085221;"23001";"1";"Cabecera";1;1;3;1;1
501844;235;1;1;1;34.6985327505451;"23001";"1";"Cabecera";1;1;3;1;1
501845;235;1;1;1;33.312640786087;"23001";"1";"Cabecera";1;1;2;1;1
501846;235;1;1;1;43.3632463818372;"23001";"1";"Cabecera";1;1;2;1;1
501847;235;1;1;1;30.4026152940052;"23001";"1";"Cabecera";1;1;1;1;1
501849;235;1;1;1;47.1911322641292;"23001";"1";"Cabecera";2;1;1;2;1
501852;235;1;1;1;46.0585205280595;"23001";"1";"Cabecera";2;1;1;2;1
501853;235;1;1;1;468.504745227685;"00000";"1";"Cabecera";1;1;1;1;1
501857;235;1;1;1;182.700689240617;"00000";"1";"Cabecera";1;1;1;2;1
501860;235;1;1;1;323.537380069284;"00000";"1";"Cabecera";1;1;1;1;1
501865;235;1;1;1;381.183136470119;"00000";"1";"Cabecera";1;1;1;1;1
501874;235;1;1;1;171.131133358737;"00000";"1";"Cabecera";1;1;2;1;1
501875;235;1;1;1;132.615065248919;"00000";"1";"Cabecera";2;1;2;1;1
501876;235;1;1;1;112.904999459375;"00000";"1";"Cabecera";2;1;2;1;1
501882;235;1;1;1;124.743873843811;"00000";"1";"Cabecera";1;1;2;2;1
501883;235;1;1;1;85.2348178137653;"00000";"1";"Cabecera";2;1;2;2;1
501884;235;1;1;1;171.927434538238;"00000";"1";"Cabecera";2;1;2;1;1
501885;235;1;1;1;144.453939633356;"00000";"1";"Cabecera";2;1;2;2;1
501886;235;1;1;1;112.904999459375;"00000";"1";"Cabecera";2;1;2;1;1
501887;235;1;1;1;162.004930449348;"00000";"1";"Cabecera";2;1;2;4;1
501888;235;1;1;1;85.2348178137653;"00000";"1";"Cabecera";1;1;2;1;1
501890;235;1;1;1;171.191661488682;"00000";"1";"Cabecera";2;1;2;1;1
501891;235;1;1;1;190.274194899834;"00000";"1";"Cabecera";2;1;2;2;1
501892;235;1;1;1;228.482878669827;"00000";"1";"Cabecera";2;1;2;2;1
501893;235;1;1;1;139.049207541626;"00000";"1";"Cabecera";1;1;2;1;1
501898;235;1;1;1;324.637858266151;"00000";"1";"Cabecera";1;1;2;1;1
501901;235;1;1;1;142.26439000002;"08001";"1";"Cabecera";1;1;1;1;2
501902;235;1;1;1;157.319937727648;"08001";"1";"Cabecera";1;1;1;1;1
501903;235;1;1;1;109.793006541781;"08001";"1";"Cabecera";1;1;1;1;1
501904;235;1;1;1;151.603063682261;"08001";"1";"Cabecera";1;1;1;1;1
501906;235;1;1;1;134.762025248861;"08001";"1";"Cabecera";2;1;1;2;1
501907;235;1;1;1;120.133257182976;"08001";"1";"Cabecera";2;1;1;1;1
501908;235;1;1;1;125.595118892578;"08001";"1";"Cabecera";1;1;1;2;1
501909;235;1;1;1;122.785546101069;"08001";"1";"Cabecera";2;1;1;1;1
501910;235;1;1;1;92.5140927756626;"08001";"1";"Cabecera";2;1;1;1;1
501911;235;1;1;1;136.979220744398;"08001";"1";"Cabecera";1;1;1;1;1
501912;235;1;1;1;118.132031388959;"08001";"1";"Cabecera";1;1;2;1;1
501913;235;1;1;1;170.733798419964;"08001";"1";"Cabecera";1;1;1;1;1
501914;235;1;1;1;98.4925841500528;"08001";"1";"Cabecera";2;1;1;1;1
501915;235;1;1;1;121.932994235269;"08001";"1";"Cabecera";2;1;1;1;1
501916;235;1;1;1;121.386238177818;"08001";"1";"Cabecera";2;1;2;1;1
501918;235;1;1;1;122.063579812818;"08001";"1";"Cabecera";2;1;2;1;1
501919;235;1;1;1;130.910305910606;"08001";"1";"Cabecera";2;1;2;1;1
501921;235;1;1;1;120.873470611157;"08001";"1";"Cabecera";2;1;2;1;1
501922;235;1;1;1;129.735869122432;"08001";"1";"Cabecera";2;1;2;1;1
501923;235;1;1;1;110.341920625137;"08001";"1";"Cabecera";1;1;2;1;1
501924;235;1;1;1;174.828858473924;"08001";"1";"Cabecera";2;1;2;1;1
501925;235;1;1;1;242.772476355637;"08001";"1";"Cabecera";1;1;1;2;1
501926;235;1;1;1;223.072984723803;"08001";"1";"Cabecera";2;1;1;1;1
501927;235;1;1;1;230.79982060171;"08001";"1";"Cabecera";1;1;1;1;1
501928;235;1;1;1;294.008714886297;"08001";"1";"Cabecera";1;1;1;1;1
501929;235;1;1;1;238.791236962475;"08001";"1";"Cabecera";1;1;1;1;1
501930;235;1;1;1;246.981357070396;"08001";"1";"Cabecera";2;1;1;1;1
501931;235;1;1;1;113.249779767582;"08001";"1";"Cabecera";2;1;1;1;1
501932;235;1;1;1;253.052429930093;"08001";"1";"Cabecera";1;1;2;2;1
501933;235;1;1;1;171.54998132837;"08001";"1";"Cabecera";2;1;2;2;1
501934;235;1;1;1;339.040444975747;"08001";"1";"Cabecera";1;1;1;1;1
501935;235;1;1;1;220.683841250274;"08001";"1";"Cabecera";1;1;1;1;1
501937;235;1;1;1;115.864079401478;"08001";"1";"Cabecera";2;1;1;2;1
501938;235;1;1;1;349.171035516436;"08001";"1";"Cabecera";1;1;1;2;1
501939;235;1;1;1;136.546285347746;"08001";"1";"Cabecera";2;1;1;1;1
501940;235;1;1;1;123.490678535198;"08001";"1";"Cabecera";2;1;1;2;1
501941;235;1;1;1;138.536905044327;"08001";"1";"Cabecera";2;1;1;2;1
501942;235;1;1;1;78.9060786303348;"13001";"1";"Cabecera";2;1;4;2;1
501943;235;1;1;1;100.962769345099;"13001";"1";"Cabecera";2;1;2;2;1
501944;235;1;1;1;91.2032828452719;"13001";"1";"Cabecera";2;1;2;2;1
501945;235;1;1;1;81.8075571011254;"13001";"1";"Cabecera";2;1;4;2;1
501946;235;1;1;1;109.103091090939;"13001";"1";"Cabecera";2;1;4;1;1
501947;235;1;1;1;67.9069245555448;"13001";"1";"Cabecera";1;1;4;1;1
501948;235;1;1;1;81.8075571011254;"13001";"1";"Cabecera";2;1;4;2;1
501949;235;1;1;1;91.2032828452719;"13001";"1";"Cabecera";1;1;4;2;1
501950;235;1;1;1;73.8166298991137;"13001";"1";"Cabecera";1;1;4;1;1
501951;235;1;1;1;78.0483752102112;"13001";"1";"Cabecera";2;1;4;1;1
501952;235;1;1;1;111.685081307464;"13001";"1";"Cabecera";1;1;4;1;1
501953;235;1;1;1;78.0483752102112;"13001";"1";"Cabecera";1;1;4;1;1
501954;235;1;1;1;99.0241163368456;"13001";"1";"Cabecera";2;1;4;3;1
501956;235;1;1;1;96.1226378660549;"13001";"1";"Cabecera";2;1;4;2;1
501957;235;1;1;1;96.1226378660549;"13001";"1";"Cabecera";1;1;1;2;1
501958;235;1;1;1;81.8075571011254;"13001";"1";"Cabecera";2;1;1;2;1
501959;235;1;1;1;81.9763935608329;"13001";"1";"Cabecera";2;1;4;2;1
501960;235;1;1;1;91.2032828452719;"13001";"1";"Cabecera";2;1;1;2;1
501961;235;1;1;1;99.0241163368456;"13001";"1";"Cabecera";1;1;1;1;1
501962;235;1;1;1;131.483630759708;"13001";"1";"Cabecera";2;1;1;2;1
501963;235;1;1;1;65.0054460847542;"13001";"1";"Cabecera";1;1;1;1;1
501964;235;1;1;1;96.4421261203211;"13001";"1";"Cabecera";1;1;2;1;1
501965;235;1;1;1;76.0046001595442;"13001";"1";"Cabecera";2;1;1;3;1
501966;235;1;1;1;93.2211593952644;"13001";"1";"Cabecera";2;1;1;2;1
501968;235;1;1;1;66.9283626696639;"13001";"1";"Cabecera";2;1;2;1;1
501969;235;1;1;1;91.2032828452719;"13001";"1";"Cabecera";2;1;1;2;1
501970;235;1;1;1;67.9069245555448;"13001";"1";"Cabecera";1;1;2;1;1
501971;235;1;1;1;108.23506112834;"13001";"1";"Cabecera";2;1;2;3;1
501972;235;1;1;1;105.024420945759;"13001";"1";"Cabecera";1;1;2;1;1
501973;235;1;1;1;71.2346396825892;"13001";"1";"Cabecera";1;1;2;1;1
501974;235;1;1;1;98.8811596438034;"13001";"1";"Cabecera";1;1;2;1;1
501975;235;1;1;1;81.8075571011254;"13001";"1";"Cabecera";2;1;2;2;1
501976;235;1;1;1;91.2032828452719;"13001";"1";"Cabecera";2;1;2;2;1
501977;235;1;1;1;78.7941001207313;"13001";"1";"Cabecera";1;1;2;1;1
501978;235;1;1;1;78.9060786303348;"13001";"1";"Cabecera";2;1;2;1;1
501979;235;1;1;1;56.3554452511277;"13001";"1";"Cabecera";1;1;2;1;1
501980;235;1;1;1;89.7307782949484;"13001";"1";"Cabecera";2;1;2;2;1
501981;235;1;1;1;115.597338364295;"13001";"1";"Cabecera";2;2;;2;1
501982;235;1;1;1;78.9060786303348;"13001";"1";"Cabecera";1;1;2;3;1
501983;235;1;1;1;114.755396237962;"13001";"1";"Cabecera";2;1;1;1;1
501984;235;1;1;1;77.3026502996913;"13001";"1";"Cabecera";2;1;1;1;1
501985;235;1;1;1;56.3554452511277;"13001";"1";"Cabecera";2;1;3;2;1
501986;235;1;1;1;83.8956046532073;"13001";"1";"Cabecera";2;1;3;1;1
501987;235;1;1;1;78.0483752102112;"13001";"1";"Cabecera";3;1;3;1;1
501988;235;1;1;1;81.9763935608329;"13001";"1";"Cabecera";2;1;3;2;1
501989;235;1;1;1;107.690431000229;"13001";"1";"Cabecera";2;1;3;2;1
501990;235;1;1;1;104.60997272641;"13001";"1";"Cabecera";1;1;3;1;1
501991;235;1;1;1;58.5111988113983;"13001";"1";"Cabecera";1;1;3;2;1
501992;235;1;1;1;67.3545993259178;"13001";"1";"Cabecera";2;1;3;1;1
501993;235;1;1;1;90.1127424497875;"13001";"1";"Cabecera";1;1;3;1;1
501994;235;1;1;1;77.3026502996913;"13001";"1";"Cabecera";2;1;3;2;1
501995;235;1;1;1;77.3026502996913;"13001";"1";"Cabecera";2;1;2;4;1
501996;235;1;1;1;268.489146403781;"00000";"1";"Cabecera";1;1;1;1;2
501997;235;1;1;1;303.246265864708;"00000";"1";"Cabecera";2;1;1;2;1
501998;235;1;1;1;201.849100036704;"00000";"1";"Cabecera";1;1;1;1;1
501999;235;1;1;1;397.000731366135;"00000";"1";"Cabecera";2;1;2;1;1
502000;235;1;1;1;294.936652033586;"00000";"1";"Cabecera";1;1;2;1;1
502001;235;1;1;1;394.88170529959;"00000";"1";"Cabecera";2;1;2;1;1
502002;235;1;1;1;226.359816137454;"00000";"1";"Cabecera";2;1;2;1;1
502003;235;1;1;1;380.701766417485;"00000";"1";"Cabecera";2;1;2;1;1
502006;235;1;1;1;323.369481088331;"00000";"1";"Cabecera";2;1;2;2;1
502007;235;1;1;1;290.174567719503;"00000";"1";"Cabecera";1;1;2;1;1
502008;235;1;1;1;182.212230689966;"00000";"1";"Cabecera";2;1;2;2;1
502009;235;1;1;1;277.102869574299;"00000";"1";"Cabecera";2;1;2;1;1
502011;235;1;1;1;179.998548708773;"00000";"1";"Cabecera";1;1;1;1;1
502012;235;1;1;1;212.565051235469;"00000";"1";"Cabecera";2;1;1;1;1
502013;235;1;1;1;240.504303655795;"00000";"1";"Cabecera";1;1;1;2;1
502014;235;1;1;1;306.612390869027;"00000";"1";"Cabecera";3;1;1;1;1
502015;235;1;1;1;298.671681377806;"00000";"1";"Cabecera";1;1;1;1;1
502016;235;1;1;1;311.224381774972;"00000";"1";"Cabecera";1;1;1;1;1
502017;235;1;1;1;376.040732873852;"00000";"1";"Cabecera";1;1;1;2;1
502018;235;1;1;1;414.63157638279;"00000";"1";"Cabecera";1;1;1;1;1
502019;235;1;1;1;290.054335225509;"00000";"1";"Cabecera";2;1;1;1;1
502021;235;1;1;1;364.434228839439;"00000";"1";"Cabecera";1;1;2;1;1
502022;235;1;1;1;234.89071323302;"00000";"1";"Cabecera";2;1;1;2;1
502023;235;1;1;1;349.276156498844;"00000";"1";"Cabecera";2;1;2;2;1
502024;235;1;1;1;283.039629933701;"00000";"1";"Cabecera";1;1;1;1;1
502025;235;1;1;1;389.606007653475;"00000";"1";"Cabecera";1;1;2;1;1
502026;235;1;1;1;326.140978687782;"00000";"1";"Cabecera";1;1;1;2;1
502027;235;1;1;1;425.92214123811;"00000";"1";"Cabecera";2;1;2;2;1
502028;235;1;1;1;397.000731366135;"00000";"1";"Cabecera";2;1;1;1;1
502029;235;1;1;1;349.276156498844;"00000";"1";"Cabecera";2;1;2;2;1
502030;235;1;1;1;440.22231261421;"00000";"1";"Cabecera";2;1;2;2;1
502031;235;1;1;1;332.165319670024;"00000";"1";"Cabecera";1;1;2;1;1
502032;235;1;1;1;312.346213785797;"00000";"1";"Cabecera";1;1;1;1;1
502033;235;1;1;1;259.904452122638;"00000";"1";"Cabecera";1;1;2;1;1
502034;235;1;1;1;384.221907353062;"00000";"1";"Cabecera";1;1;2;1;1
502035;235;1;1;1;428.426341284775;"00000";"1";"Cabecera";1;1;2;2;1
502036;235;1;1;1;352.796297434421;"00000";"1";"Cabecera";2;1;2;2;1
502037;235;1;1;1;273.488072724073;"00000";"1";"Cabecera";1;1;2;1;1
502038;235;1;1;1;296.834394835686;"00000";"1";"Cabecera";2;1;2;2;1
502039;235;1;1;1;494.662867849918;"00000";"1";"Cabecera";1;1;2;1;1
502040;235;1;1;1;257.905658550088;"00000";"1";"Cabecera";1;1;2;2;1
502041;235;1;1;1;488.929044933149;"00000";"1";"Cabecera";1;1;2;1;1
502042;235;1;1;1;263.639481466858;"00000";"1";"Cabecera";1;1;2;1;1
502043;235;1;1;1;291.100571918916;"00000";"1";"Cabecera";2;1;2;1;1
502044;235;1;1;1;296.834394835686;"00000";"1";"Cabecera";2;1;2;1;1
502045;235;1;1;1;263.519248972864;"00000";"1";"Cabecera";2;1;2;2;1
502046;235;1;1;1;313.189513036571;"00000";"1";"Cabecera";2;1;2;2;1
502047;235;1;1;1;363.070921400829;"00000";"1";"Cabecera";1;1;2;1;1
502048;235;1;1;1;286.654426783926;"00000";"1";"Cabecera";2;1;2;2;1
502049;235;1;1;1;286.654426783926;"00000";"1";"Cabecera";2;1;2;3;1
502050;235;1;1;1;326.261211181776;"00000";"1";"Cabecera";1;1;2;2;1
502051;235;1;1;1;303.246265864708;"00000";"1";"Cabecera";1;1;2;1;1
502052;235;1;1;1;216.085192171046;"00000";"1";"Cabecera";1;1;2;2;1
502053;235;1;1;1;150.224595842956;"00000";"1";"Cabecera";1;1;1;1;1
502054;235;1;1;1;345.661359648619;"00000";"1";"Cabecera";1;1;1;1;1
502055;235;1;1;1;421.416791552236;"00000";"1";"Cabecera";2;1;1;1;1
502056;235;1;1;1;196.228278856395;"00000";"1";"Cabecera";1;1;1;1;1
502057;235;1;1;1;344.615122955212;"00000";"1";"Cabecera";1;1;1;3;1
502058;235;1;1;1;312.466446279791;"00000";"1";"Cabecera";2;1;1;1;1
502059;235;1;1;1;339.001532532436;"00000";"1";"Cabecera";1;1;1;1;1
502060;235;1;1;1;280.111088053645;"00000";"1";"Cabecera";2;1;1;2;1
502061;235;1;1;1;273.488072724073;"00000";"1";"Cabecera";1;1;1;2;1
502062;235;1;1;1;283.039629933701;"00000";"1";"Cabecera";1;1;1;1;1
502063;235;1;1;1;277.102869574299;"00000";"1";"Cabecera";2;1;1;1;1
502064;235;1;1;1;290.174567719503;"00000";"1";"Cabecera";2;1;1;2;1
502065;235;1;1;1;312.37999722306;"00000";"1";"Cabecera";1;1;1;2;1
502066;235;1;1;1;315.986587215368;"00000";"1";"Cabecera";1;1;1;2;1
502067;235;1;1;1;294.715368769141;"00000";"1";"Cabecera";1;1;1;3;1
502068;235;1;1;1;386.820763314375;"00000";"1";"Cabecera";1;1;1;1;1
502069;235;1;1;1;326.261211181776;"00000";"1";"Cabecera";1;1;1;3;1
502070;235;1;1;1;263.519248972864;"00000";"1";"Cabecera";2;1;1;2;1
502071;235;1;1;1;411.897886213762;"00000";"1";"Cabecera";2;1;2;1;1
502072;235;1;1;1;300.354535771263;"00000";"1";"Cabecera";2;1;2;1;1
502073;235;1;1;1;277.102869574299;"00000";"1";"Cabecera";2;1;2;1;1
502074;235;1;1;1;182.212230689966;"00000";"1";"Cabecera";2;1;2;1;1
502075;235;1;1;1;207.904017691836;"00000";"1";"Cabecera";2;1;2;1;1
502076;235;1;1;1;268.085626601848;"00000";"1";"Cabecera";1;1;2;2;1
502077;235;1;1;1;313.189513036571;"00000";"1";"Cabecera";1;1;2;1;1
502078;235;1;1;1;286.654426783926;"00000";"1";"Cabecera";1;1;2;2;1
502079;235;1;1;1;260.024684616633;"00000";"1";"Cabecera";1;1;2;1;1
502080;235;1;1;1;268.085626601848;"00000";"1";"Cabecera";1;1;2;2;1
502081;235;1;1;1;290.174567719503;"00000";"1";"Cabecera";1;1;2;1;1
502082;235;1;1;1;667.202591800916;"00000";"1";"Cabecera";1;1;2;1;1
502083;235;1;1;1;681.489800808336;"00000";"1";"Cabecera";2;1;2;2;1
502084;235;1;1;1;777.798793972469;"00000";"1";"Cabecera";2;1;1;2;1
502085;235;1;1;1;739.499200164889;"00000";"1";"Cabecera";2;1;2;1;1
502086;235;1;1;1;307.011096605744;"00000";"1";"Cabecera";2;1;1;1;1
502087;235;1;1;1;618.169583339228;"00000";"1";"Cabecera";1;1;1;1;1
502088;235;1;1;1;572.601177940919;"00000";"1";"Cabecera";2;1;2;1;1
502089;235;1;1;1;658.349966878232;"00000";"1";"Cabecera";2;1;2;1;1
502090;235;1;1;1;658.349966878232;"00000";"1";"Cabecera";2;1;2;2;1
502091;235;1;1;1;493.420525043708;"00000";"1";"Cabecera";2;1;2;2;1
502092;235;1;1;1;567.389094422166;"00000";"1";"Cabecera";2;1;2;2;1
502093;235;1;1;1;591.401479222328;"00000";"1";"Cabecera";2;1;1;2;1
502094;235;1;1;1;584.900517440717;"00000";"1";"Cabecera";1;1;2;1;1
502095;235;1;1;1;405.004164472186;"00000";"1";"Cabecera";1;1;3;2;1
502096;235;1;1;1;844.747281628374;"00000";"1";"Cabecera";2;1;3;2;1
502097;235;1;1;1;830.613490415649;"00000";"1";"Cabecera";1;1;3;1;1
502098;235;1;1;1;493.420525043708;"00000";"1";"Cabecera";1;1;2;2;1
502099;235;1;1;1;477.683855587786;"00000";"1";"Cabecera";2;1;3;2;1
502100;235;1;1;1;641.309417269331;"00000";"1";"Cabecera";2;1;2;2;1
502101;235;1;1;1;471.952652128091;"00000";"1";"Cabecera";1;1;2;2;1
502102;235;1;1;1;307.011096605744;"00000";"1";"Cabecera";2;1;2;1;1
502103;235;1;1;1;307.011096605744;"00000";"1";"Cabecera";1;1;2;1;1
502104;235;1;1;1;591.401479222328;"00000";"1";"Cabecera";2;1;2;2;1
502105;235;1;1;1;572.218095189291;"00000";"1";"Cabecera";2;1;3;2;1
502106;235;1;1;1;705.502185608497;"00000";"1";"Cabecera";2;1;3;2;1
502107;235;1;1;1;614.541313152431;"00000";"1";"Cabecera";2;1;3;2;1
502108;235;1;1;1;705.502185608497;"00000";"1";"Cabecera";2;1;3;2;1
502109;235;1;1;1;449.304623681738;"00000";"1";"Cabecera";2;1;3;1;1
502110;235;1;1;1;452.339324795689;"00000";"1";"Cabecera";1;1;3;1;1
502111;235;1;1;1;411.722098296406;"00000";"1";"Cabecera";1;1;3;1;1
502112;235;1;1;1;457.484345181667;"00000";"1";"Cabecera";2;1;3;1;1
502113;235;1;1;1;572.129575971132;"00000";"1";"Cabecera";2;1;2;2;1
502114;235;1;1;1;402.382862563277;"00000";"1";"Cabecera";1;1;3;2;1
502115;235;1;1;1;449.304623681738;"00000";"1";"Cabecera";1;1;3;1;1
502116;235;1;1;1;536.938521090841;"00000";"1";"Cabecera";2;1;3;2;1
502117;235;1;1;1;527.76487285469;"00000";"1";"Cabecera";2;1;3;1;1
502118;235;1;1;1;448.872460931464;"00000";"1";"Cabecera";2;1;3;1;1
502119;235;1;1;1;504.88374941206;"00000";"1";"Cabecera";2;1;3;1;1
502120;235;1;1;1;448.872460931464;"00000";"1";"Cabecera";2;1;3;1;1
502121;235;1;1;1;430.427124921215;"00000";"1";"Cabecera";1;1;3;1;1
502122;235;1;1;1;360.670127240214;"00000";"1";"Cabecera";1;1;3;1;1
502123;235;1;1;1;398.980004108472;"00000";"1";"Cabecera";1;1;3;1;1
502124;235;1;1;1;445.192532273336;"00000";"1";"Cabecera";1;1;3;1;1
502125;235;1;1;1;418.243778739179;"00000";"1";"Cabecera";1;1;3;1;1
502126;235;1;1;1;448.916922248339;"00000";"1";"Cabecera";1;1;3;1;1
502127;235;1;1;1;445.192532273336;"00000";"1";"Cabecera";1;1;3;1;1
502128;235;1;1;1;391.44551015272;"00000";"1";"Cabecera";1;1;3;1;1
502129;235;1;1;1;513.909842736826;"00000";"1";"Cabecera";1;1;2;1;1
502130;235;1;1;1;445.192532273336;"00000";"1";"Cabecera";1;1;3;1;1
502131;235;1;1;1;452.275319386269;"00000";"1";"Cabecera";2;1;1;1;1
502132;235;1;1;1;414.252939909681;"00000";"1";"Cabecera";2;1;2;1;1
502133;235;1;1;1;512.482820149283;"00000";"1";"Cabecera";2;1;2;1;1
502134;235;1;1;1;444.804830839937;"00000";"1";"Cabecera";1;1;2;1;1
502135;235;1;1;1;398.702933905149;"00000";"1";"Cabecera";1;1;2;1;1
502136;235;1;1;1;464.586676387145;"00000";"1";"Cabecera";2;1;2;1;1
502138;235;1;1;1;387.745466029996;"00000";"1";"Cabecera";1;1;1;2;1
502139;235;1;1;1;437.637922852988;"00000";"1";"Cabecera";2;1;1;2;1
502140;235;1;1;1;508.887374094167;"00000";"1";"Cabecera";1;1;1;1;1
502141;235;1;1;1;464.522670977725;"00000";"1";"Cabecera";1;1;1;1;1
502142;235;1;1;1;477.808410622278;"00000";"1";"Cabecera";1;1;1;1;1
502143;235;1;1;1;379.565744530067;"00000";"1";"Cabecera";1;1;1;2;1
502144;235;1;1;1;496.704027912131;"00000";"1";"Cabecera";1;1;1;2;1
502145;235;1;1;1;456.83911763749;"00000";"1";"Cabecera";1;1;1;1;1
502146;235;1;1;1;448.531385318721;"00000";"1";"Cabecera";2;1;1;1;1
502147;235;1;1;1;572.129575971132;"00000";"1";"Cabecera";2;1;1;1;1
502148;235;1;1;1;445.689633534077;"00000";"1";"Cabecera";1;1;1;1;1
502149;235;1;1;1;379.565744530067;"00000";"1";"Cabecera";2;1;1;1;1
502150;235;1;1;1;387.745466029996;"00000";"1";"Cabecera";1;1;1;1;1
502151;235;1;1;1;360.670127240214;"00000";"1";"Cabecera";1;1;1;1;1
502152;235;1;1;1;994.698510912616;"00000";"1";"Cabecera";1;1;3;1;1
502153;235;1;1;1;875.019824068296;"00000";"1";"Cabecera";2;1;2;2;1
502154;235;1;1;1;1097.33560353159;"00000";"1";"Cabecera";2;1;3;2;1
502155;235;1;1;1;798.860570776151;"00000";"1";"Cabecera";1;1;3;1;1
502156;235;1;1;1;898.609247363476;"00000";"1";"Cabecera";2;1;2;1;1
502157;235;1;1;1;858.916402706118;"00000";"1";"Cabecera";2;1;3;2;1
502158;235;1;1;1;955.744832063396;"00000";"1";"Cabecera";2;1;3;1;1
502159;235;1;1;1;456.77511222807;"00000";"1";"Cabecera";1;1;3;2;1
502160;235;1;1;1;1190.02139882752;"00000";"1";"Cabecera";2;1;3;1;1
502161;235;1;1;1;472.766397887074;"00000";"1";"Cabecera";2;1;3;2;1
502163;235;1;1;1;477.808410622278;"00000";"1";"Cabecera";2;1;3;1;1
502164;235;1;1;1;539.5264834748;"00000";"1";"Cabecera";2;1;2;2;1
